"","Year","State","ViolentCrime","Murderandnonnegligentmanslaughter","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"854",2015,"MICHIGAN",416.04286972875,5.79072244456123,78.7364683056233,266.651372912173,1885.57489849542,403.86438265646,1322.68341361545,159.027102223515
"855",2015,"MINNESOTA",242.622678471304,2.42276569086894,68.69360466366,129.226314368604,2222.09511304479,351.556053143456,1725.15490216581,145.384157735527
"856",2015,"MISSISSIPPI",291.060773336371,9.25947865912439,85.5676299590825,154.984167981985,2943.9002660907,858.004401997512,1933.54118893429,152.354675158902
"857",2015,"MISSOURI",497.80801148086,8.26162974476514,104.883984713307,342.638566405952,2856.12199606683,559.35429071245,2017.13696585835,279.630739496028
"858",2015,"MONTANA",349.394403167067,3.50712326530186,20.4242287489418,272.778821430504,2623.47920046469,371.626918041341,2017.75235822786,234.099924195488
"859",2015,"NEBRASKA",275.836092003391,3.28751941590918,52.8439592041428,173.894150106497,2246.89739147463,339.553688600625,1695.50017839338,211.843524480625
"860",2015,"NEVADA",695.921088816592,6.15736921211618,217.479664250418,413.892823724551,2668.32016244385,773.476267319763,1502.19053598515,392.653359138937
"861",2015,"NEW HAMPSHIRE",199.852531525079,1.07471970972201,35.5667356477116,116.552473023484,1749.51197615145,261.211188682901,1421.09749824016,67.2032892283897
"862",2015,"NEW JERSEY",255.402621094656,4.05223792374492,108.606674270287,127.416649205577,1626.48792762413,312.122788837212,1182.88508846772,131.480050319195
"863",2015,"NEW MEXICO",664.211010122081,5.70085819855589,123.132186904238,454.538062535318,3788.82569817406,830.937496723122,2537.83132005915,420.056881391784
"864",2015,"NEW YORK",379.892950513799,3.08046019818278,120.975162094961,225.143331414839,1603.76573941957,223.635370980675,1302.7563884002,77.3739800386989
"865",2015,"NORTH CAROLINA",348.418752559518,5.18324751063697,88.2755325876184,227.974155084627,2751.77987285002,746.217599783472,1871.40471687537,134.15755619118
"866",2015,"NORTH DAKOTA",239.389003166752,2.77437586451534,19.5527441880128,171.482851054329,2116.45244521599,395.94306980726,1511.37428047883,209.135094929894
"867",2015,"OHIO",303.814523415998,4.53841759043152,113.501735423342,140.460220650416,2621.95879064892,613.556715917942,1853.57541887096,154.826655860016
"868",2015,"OKLAHOMA",422.283162219749,6.0000084430404,76.8820717923035,292.059367546512,2886.75486349831,726.498898456389,1892.96986928548,267.286095756445
"869",2015,"OREGON",265.83628026374,2.47889690719096,56.5719195981011,167.296634254398,3056.04838912743,463.950287655525,2319.78165130307,272.31645016884
"870",2015,"PENNSYLVANIA",316.300932142395,5.17001817186513,102.043789146161,175.262732286044,1815.21375504554,310.579350291266,1409.48611019359,95.1482945606909
"871",2015,"PUERTO RICO",219.591259179859,16.8097123294059,117.149878734044,80.8823487082715,1085.63684919213,263.371348996685,705.000486445442,117.265013749999
"872",2015,"RHODE ISLAND",242.545190845765,2.74543736710663,52.6366612452168,143.709445629926,1897.47590168683,373.663492688616,1392.31542613921,131.496982859004
"873",2015,"SOUTH CAROLINA",504.919304617832,8.16555728468687,80.5065847597726,369.311048343447,3298.96607884289,705.764417277396,2328.01484780543,265.186813760068
"874",2015,"SOUTH DAKOTA",383.663801728015,3.79595358807873,25.2540883468964,296.93286558648,1946.64305552092,345.551479753527,1462.33564430796,138.755931459442
"875",2015,"TENNESSEE",612.093482431629,6.15123648186241,113.237294249851,452.161333903207,2936.17001290396,655.227891948531,2085.95095464615,194.991166309284
"876",2015,"TEXAS",412.577120896934,4.80210404619713,116.396899092118,246.76860894486,2832.8589579647,557.587424506851,2029.38187656511,245.889656892739
"877",2015,"UTAH",236.695622114385,1.83113018597755,44.46045889771,135.367830729691,2986.23748230461,416.749688703136,2278.18446054607,291.303333055402
"878",2015,"VERMONT",118.043198379661,1.59733691988716,16.1331028908604,78.5889764584485,1406.61489165264,314.355905833794,1063.82638864485,28.4325971739915
"879",2015,"VIRGINIA",195.793066040178,4.57451836277067,53.0278286757502,110.243071409959,1867.98609194607,254.759388678773,1516.39911482423,96.8275884430725
"880",2015,"WASHINGTON",284.695382474533,2.94730573890107,76.0625371851525,167.914277641789,3466.82206832813,711.761490004249,2380.03222462917,375.028353694709
"881",2015,"WEST VIRGINIA",341.728550566711,3.94259010236242,42.7569541062125,257.867153042492,2012.94416976351,507.677627532384,1383.41239183666,121.854150394463
"882",2015,"WISCONSIN",312.575471727902,4.24689555903487,93.0932353989107,184.010182411948,1985.83505144975,343.022051220895,1448.10325481605,194.709745412803
"883",2015,"WYOMING",222.22760650306,2.80592792566295,10.0824827363795,179.821044311512,1902.64248022125,300.509773791628,1501.07740858982,101.0552978398
"884",2016,"ALABAMA",533.129237590304,8.40821359622349,96.5731539632511,388.617692116637,2952.26628120993,701.956781470475,2008.94484793421,241.364651805249
"885",2016,"ALASKA",804.256815602802,7.01628374004225,114.557507839043,540.694476137658,3353.12296228507,546.369777837443,2394.65182817036,412.101356277262
"886",2016,"ARIZONA",473.115416246696,5.5081847425953,102.940291621573,316.855712557021,2996.41291529709,547.22599990574,2181.60299751408,267.583917877268
"887",2016,"ARKANSAS",551.02966267755,7.22419614586369,70.9784294403771,401.12783209612,3269.76973116823,795.742991287399,2234.44712588228,239.579613998554
"888",2016,"CALIFORNIA",445.711993024189,4.92198992393272,139.707818068824,266.143847798857,2555.10140221018,480.135022815603,1624.26265794832,450.703721446254
"889",2016,"COLORADO",342.746976731374,3.68400905249132,63.7289928391441,211.136306026161,2740.21399191869,431.472781670645,1954.8113822954,353.929827952649
"890",2016,"CONNECTICUT",227.124535713047,2.1809323877407,75.5776954367065,128.031915429034,1808.04887078032,280.864946600709,1328.46743085046,198.716493329143
"891",2016,"DELAWARE",508.788790681308,5.88195133735617,142.742354776197,327.813752212296,2765.98761639174,527.590027991786,2078.74462352886,159.652964871096
"892",2016,"DISTRICT OF COLUMBIA",1205.86637696904,20.4060660334425,510.885681988344,596.473714344437,4802.91263561226,346.609510107609,4019.84820235771,436.454923146938
"893",2016,"FLORIDA",430.457856944628,5.38872056062732,97.9035541341135,290.293731811872,2687.22348400525,486.853257650411,1991.06141152397,209.308814830874
"894",2016,"GEORGIA",397.885335541714,6.62088146100392,118.491786572633,238.664907255761,3005.42553563915,614.601674169567,2130.73894124665,260.084920222936
"895",2016,"HAWAII",264.672673193999,1.47001484714996,63.2806391344553,167.791694696116,2543.33568769045,331.523348385819,1857.39875972747,354.413579577154
"896",2016,"IDAHO",230.303538553494,2.91716072886548,12.6721850553049,171.99323780824,1744.15803761714,375.366067460262,1245.41396110271,123.37800905417
"897",2016,"ILLINOIS",442.525967023486,8.39803511443381,141.540920028821,253.853801952956,2059.4882961533,377.551605871907,1524.45347417449,157.483216106904
"898",2016,"INDIANA",446.564776916363,7.28634508822749,126.14982680327,273.364390060292,2759.14111914073,552.775398711033,1967.78718032728,238.578540102423
"899",2016,"IOWA",291.632168574411,2.30196189042404,36.9534023704892,212.50494736784,2095.07987461922,480.88418435553,1454.37959857168,159.816091692008
"900",2016,"KANSAS",383.721374198847,3.82819943012008,58.2195339858458,276.150863198836,2710.43608852586,496.66034682981,1973.31865479907,240.457086896985
"901",2016,"KENTUCKY",232.320495905543,5.85984952807927,75.9301271542272,113.545853547936,2189.73561711202,469.554250261552,1497.37185748666,222.809509363814
"902",2016,"LOUISIANA",567.464215319663,11.8820223236501,119.645328814577,397.007658191953,3297.06928864101,741.620500287027,2334.04757641501,221.401211938972
"903",2016,"MAINE",123.772136098279,1.50208903031892,19.9777841032416,71.3492289401485,1645.6887416174,300.643119418331,1286.83967227422,58.205949924858
"904",2016,"MARYLAND",496.591031365415,8.72606149320721,182.889267840828,275.456826286469,2343.32883417617,425.465793184196,1710.11125953477,207.751781457204
"905",2016,"MASSACHUSETTS",378.800149294434,1.99447113873969,79.5044675780338,265.965275707986,1564.89618483622,282.519398632057,1163.67822175368,118.698564450485
"906",2016,"MICHIGAN",459.397736793076,6.03396316510484,71.7675480486935,309.80176409975,1910.49904499693,398.802400489919,1308.31440084879,203.382243658217
"907",2016,"MINNESOTA",242.647037510471,1.82972605558889,67.5368191607463,130.743890526584,2133.27941982104,337.068148418682,1638.09395444018,158.117316962176
"908",2016,"MISSISSIPPI",287.792197551155,8.47526528258601,85.3964750059663,153.008400775103,2830.22612454658,797.254138858155,1880.66748262787,152.304503060547
"909",2016,"MISSOURI",519.795258061943,8.82488188951006,107.92658982727,361.080255297928,2801.36610882036,520.847435323063,1980.00589266382,300.51278083347
"910",2016,"MONTANA",368.481986861707,3.47304696614704,25.5593516827564,283.925134288105,2683.71086828847,377.520502815992,2042.96547388442,263.224891588062
"911",2016,"NEBRASKA",292.138078568427,2.61309714832447,49.9044572570547,187.364335349281,2269.03176529906,338.81043420658,1681.4868177682,248.73451332428
"912",2016,"NEVADA",678.08186097009,7.61889731427067,215.642004341411,395.876543932127,2586.58162526045,641.143814169653,1497.14733518863,448.290475902176
"913",2016,"NEW HAMPSHIRE",197.885247159209,1.25579038973753,32.1087851156503,120.910585091911,1513.59118130805,222.055825458816,1226.2239514113,65.311404437934
"914",2016,"NEW JERSEY",245.000569625765,4.15899479331864,100.441960277351,124.154938655386,1544.55228141548,282.677484823303,1135.2266970795,126.648099512671
"915",2016,"NEW MEXICO",703.921683975325,6.71382483203005,132.171220362037,491.592744784067,3943.38039569765,831.686997144465,2545.98846455515,565.704933998036
"916",2016,"NEW YORK",377.554468253388,3.20042860071239,113.477580288493,229.159929779049,1546.65947735433,201.768822987745,1271.88254911688,73.0081052497013
"917",2016,"NORTH CAROLINA",376.007787658741,6.74366673827089,93.1626664039987,247.645342248732,2751.59856613713,712.667551734376,1886.90338245266,152.027631950096
"918",2016,"NORTH DAKOTA",251.095632538403,1.98033912966522,23.8896584861016,180.081305903202,2295.80027867946,427.846584412598,1608.79525241482,259.15844185204
"919",2016,"OHIO",314.27265283001,5.92444133846667,113.745540145434,145.203658656202,2621.49919547392,593.140110456796,1851.287436123,177.071648894122
"920",2016,"OKLAHOMA",450.13719169809,6.24521293311465,80.679780292343,311.195434246349,2984.50069965258,742.152375533194,1932.35270690404,309.99561721535
"921",2016,"OREGON",264.887471982395,2.74876233534805,55.8757738594808,164.502127754135,2968.11423449036,413.041862318098,2231.89352900165,323.178843170604
"922",2016,"PENNSYLVANIA",317.832932965715,5.21042605997367,96.9387548034851,180.749380732923,1745.32034154611,278.594486743716,1364.23429966702,102.491555135372
"923",2016,"PUERTO RICO",224.049022852531,19.9043944153956,93.8350022440079,105.355513297396,1031.89188190919,241.87210356617,679.006609490146,111.013168852877
"924",2016,"RHODE ISLAND",238.918769511542,2.74510472101217,51.1157430809162,143.218739410049,1898.66587910559,358.567471834279,1389.02298883216,151.075418439152
"925",2016,"SOUTH CAROLINA",501.685619793973,7.39946418252232,81.2910134463802,364.900392415597,3241.43722460599,664.758440188803,2296.04794137606,280.630843041125
"926",2016,"SOUTH DAKOTA",419.833039133888,3.21705102621742,31.6423011855272,325.576622607374,1985.42570296478,347.598900534381,1463.66534181602,174.161460614377
"927",2016,"TENNESSEE",632.923953202989,7.3069587204944,117.467630623915,467.344660221909,2854.14919486637,606.086666544383,2020.74995857887,227.312569743117
"928",2016,"TEXAS",435.00987208658,5.31627463792309,119.782316873491,261.908228163169,2762.25832901362,534.377350073337,1979.72908807309,248.151890867194
"929",2016,"UTAH",243.238155643687,2.39002876708604,50.5965078663653,140.321771458163,2955.01648521858,420.937163428613,2226.20882490746,307.870496882509
"930",2016,"VERMONT",158.342859521545,2.24145604984998,16.9710243774356,110.631866460453,1697.42264575068,336.69871948818,1315.57459725838,45.1493290041211
"931",2016,"VIRGINIA",217.573307056567,5.7540902386624,57.099973515089,122.179899238529,1859.406952022,237.974035057849,1505.06960650511,116.363310459039
"932",2016,"WASHINGTON",302.478155460114,2.68015417652101,77.6189517081344,179.915392991262,3497.22360843803,675.396800671561,2378.4164233496,443.410384416863
"933",2016,"WEST VIRGINIA",366.753237525928,4.62130693655989,40.9639792614928,283.894484458686,2052.24863778855,516.630435078354,1398.22076902374,137.397433686454
"934",2016,"WISCONSIN",307.963877247897,3.99962988215195,82.1595417130596,187.428807448394,1940.68113025209,337.443085093244,1429.73721899744,173.50082616141
"935",2016,"WYOMING",244.531690012131,3.53744301599184,10.1503972672463,195.75524055481,1957.04661424044,302.433372785324,1518.09831984914,136.514921605978
"936",2017,"ALABAMA",524.990485793445,8.29545293197856,86.6753995671348,388.296294693643,2961.37772016555,647.181392621678,2050.3683636604,263.827963883477
"937",2017,"ALASKA",829.123583535279,8.40406322105081,128.594182622663,575.456936866366,3541.99501991946,563.844332696214,2402.60029770788,575.550389515369
"938",2017,"ARIZONA",508.709057444254,5.95184848158478,106.226877447678,345.444114432454,2916.50493042851,536.855685187502,2107.69700632558,271.952238915428
"939",2017,"ARKANSAS",555.41645152877,8.636149644634,64.6624823875621,414.244270854043,3084.29583776031,728.383260889306,2114.11202457067,241.800552300334
"940",2017,"CALIFORNIA",449.648096938827,4.63311798239416,143.335813436669,264.414336182121,2498.71410947944,447.255555185404,1625.19913950314,426.259414790892
"941",2017,"COLORADO",368.170588167958,3.953194435583,68.4840991566541,226.891447503079,2700.78975937521,406.829347841677,1904.11969914897,389.840712384563
"942",2017,"CONNECTICUT",227.970471971337,2.84266358692865,78.3962026473559,123.405042773726,1769.94825237502,247.757640076429,1318.49425781955,203.696354479035
"943",2017,"DELAWARE",453.355150378558,5.61366157313509,112.481144854299,300.538807554325,2440.59134726838,412.708082321228,1885.5665483986,142.316716548555
"944",2017,"DISTRICT OF COLUMBIA",1004.93968056348,16.7153718017442,377.969139965301,546.275642244932,4283.89041632804,260.673341287545,3650.43546425504,372.78161078545
"945",2017,"FLORIDA",408.294575383243,5.04415430798444,88.6705449113912,276.717608339604,2513.81036033632,423.679284632914,1885.51556455333,204.615511150082
"946",2017,"GEORGIA",358.035127259429,6.76491450571777,96.5345788352916,228.570585416835,2864.75132698756,531.444991790977,2081.13939228737,252.166942909221
"947",2017,"HAWAII",250.571263251836,2.73197631166386,75.4445766067173,132.675977802342,2829.48685078786,388.711193677506,2071.6786523371,369.097004773253
"948",2017,"IDAHO",226.438806243674,1.8967237392509,11.4232228205643,171.969779064502,1635.35076041543,329.396318769159,1181.00669425546,124.947747390809
"949",2017,"ILLINOIS",445.572372789037,7.95596819880842,139.833230571683,254.179811163639,2025.66383191911,341.995280220483,1518.26492917232,165.403622526306
"950",2017,"INDIANA",436.788417127383,6.69700873330853,111.676526836819,277.787457538649,2579.79266810659,482.880538407411,1849.77310772028,247.1390219789
"951",2017,"IOWA",294.184281950433,3.34257933029891,40.2421882710466,211.341398936713,2132.2820453837,480.882811473557,1472.90307969223,178.496154217913
"952",2017,"KANSAS",416.392728501381,5.56082482493084,62.0933327381077,292.30296016589,2817.08610936016,480.697341764753,2064.89434416545,271.494423429958
"953",2017,"KENTUCKY",225.765004583326,5.90455411748356,66.409395739606,116.16031560403,2129.07445103924,453.393423583957,1445.69527696288,229.985750492402
"954",2017,"LOUISIANA",562.027254433809,12.5895209749386,116.121123722959,393.009457097062,3384.68671930197,735.263327766827,2413.00768430804,236.415707227101
"955",2017,"MAINE",121.041359915024,1.72167673348519,18.639022027731,65.2740048521342,1507.06598588075,249.568270845201,1198.13729548539,59.3604195501633
"956",2017,"MARYLAND",500.200175903646,9.02154712263042,185.05737687447,278.180892594516,2222.27472858114,388.42221567545,1609.66871920633,224.183793699358
"957",2017,"MASSACHUSETTS",359.680784918527,2.54885188321836,71.6127675164876,253.442544272887,1440.82231154755,249.865014569495,1080.66795508642,110.289341891641
"958",2017,"MICHIGAN",450.273567275887,5.72577467271502,65.18979041989,308.792739054403,1800.23349996717,357.934406050847,1245.68134588463,196.617748031689
"959",2017,"MINNESOTA",238.347222017675,2.02704517013834,64.9254599800343,128.620115833433,2191.57350106568,336.897452471756,1675.73454002714,178.941508566784
"960",2017,"MISSISSIPPI",292.519298629279,8.6317887385104,73.7997248299459,175.324525909877,2799.96511266413,843.483001240765,1795.24715155157,161.234959871795
"961",2017,"MISSOURI",530.724377352347,9.8281549608952,103.980589334731,372.227280081795,2835.46861711989,492.299377814776,2017.11532010954,326.053919195567
"962",2017,"MONTANA",377.205121578148,3.91019431100956,28.1325587806359,286.77587285377,2591.88272859117,344.138351230661,2000.97061543504,246.773761925468
"963",2017,"NEBRASKA",306.586419375196,2.28022437712172,50.7175095030421,191.780211320657,2279.42431020472,337.746010746734,1669.83927971566,271.839019742333
"964",2017,"NEVADA",555.930059615635,9.13930739393317,161.472215671644,322.277328613804,2612.44099893297,668.737131171409,1516.357859254,427.346008507561
"965",2017,"NEW HAMPSHIRE",198.608038601135,1.08147255482811,31.2811048310438,117.192957488524,1382.30493681433,191.783868377394,1122.33255468653,68.1885137504053
"966",2017,"NEW JERSEY",228.789856672105,3.59774381487876,87.6672451187278,120.813125635435,1555.53561744168,265.289189757001,1155.10895167519,135.137476009489
"967",2017,"NEW MEXICO",783.319768004402,7.11905630845412,178.252336098603,537.86787127525,3942.0635450151,858.181252360228,2520.0872851811,563.795007473771
"968",2017,"NEW YORK",358.182791663659,2.77600326586072,101.783295096698,221.736386066634,1515.93697431045,176.5383809476,1271.71377185186,67.684821510989
"969",2017,"NORTH CAROLINA",368.440714988817,5.8422974059088,92.4532701918654,243.308434452147,2558.78972481545,632.939121678472,1770.59653299794,155.25407013904
"970",2017,"NORTH DAKOTA",281.442372902018,1.32594083570117,24.244408175479,202.982189802136,2197.65761758832,389.438499517289,1573.57171729281,234.647400778223
"971",2017,"OHIO",308.176877527344,6.36339373453174,103.869234297678,146.667654165676,2452.54417149769,515.347158135764,1757.4733957546,179.723617607332
"972",2017,"OKLAHOMA",456.29396091066,6.16220036871463,76.3273603241272,319.303021774397,2876.6445341241,727.857403077556,1837.09649901781,311.690632028725
"973",2017,"OREGON",281.809900111539,2.49317603217617,58.8834362152413,172.601155926724,2989.6755470527,428.187633839442,2146.924130166,414.563783047255
"974",2017,"PENNSYLVANIA",313.835517348259,5.79137341810386,92.2920881018878,182.835971752283,1650.02974634109,250.573836155444,1297.89206963197,101.563840553683
"975",2017,"PUERTO RICO",232.591798397268,20.3465384065634,91.5444401061136,114.438041494353,934.202770785008,238.195336956955,588.31161787343,107.695815954623
"976",2017,"RHODE ISLAND",232.154535648461,1.88743524917448,44.7322154054352,143.539450699719,1751.63428299638,303.593959829716,1308.08699944038,139.953323726288
"977",2017,"SOUTH CAROLINA",506.652620187066,7.80233274491766,77.1341057442969,371.85547008761,3197.49293363572,623.537285832269,2289.88750551102,284.06814229243
"978",2017,"SOUTH DAKOTA",433.855157413605,2.8836691565009,27.5135939317675,335.693066353969,1881.0407668832,311.816041275659,1409.58825865959,159.636466947947
"979",2017,"TENNESSEE",651.50542347927,7.84695139237973,117.0640072996,482.907642424401,2940.5668625774,576.475465099381,2088.27180052841,275.819596949606
"980",2017,"TEXAS",439.841803899715,5.00471544992525,114.312275335725,269.350248830005,2567.13890170147,474.387360260828,1851.89454181981,240.856999620827
"981",2017,"UTAH",239.267454970088,2.39475238185524,47.4254107145244,134.677405192258,2783.04632365263,381.118389783709,2094.60886737174,307.319066497178
"982",2017,"VERMONT",165.796263009956,2.24482367711739,14.7516984496286,113.844629339525,1436.68715335513,297.278792669689,1108.30151830253,31.1068423829124
"983",2017,"VIRGINIA",208.311331496401,5.35470198461499,51.1809745101876,117.962397110781,1794.08968281226,218.184561290191,1455.72639523699,120.178726285082
"984",2017,"WASHINGTON",304.775348050884,3.11358643162758,72.8510770430264,184.792635156832,3176.39976337456,590.869493461374,2196.34036142724,389.189908485947
"985",2017,"WEST VIRGINIA",360.768598569951,5.0776805689177,30.7924423319905,281.383901673439,1868.02624832305,430.174873289794,1270.04822793968,167.803147093572
"986",2017,"WISCONSIN",321.372124341073,3.23055906222197,75.4399368241709,205.719210423341,1814.52803394361,304.577269810568,1345.76981172236,164.180952410681
"987",2017,"WYOMING",237.156242734038,2.54768013966912,13.1290396786928,176.439114375658,1830.75015506009,275.050468253148,1421.15105120457,134.548635602371
"988",2018,"ALABAMA",539.072852600179,8.24339137976377,86.6472120638924,401.15105480656,2922.24442645766,611.962203311383,2030.43399436289,279.848228783386
"989",2018,"ALASKA",886.540552656672,6.39366707262491,121.813588537635,596.429061386798,3311.06052815153,541.628455188618,2226.68498439761,542.74708856531
"990",2018,"ARIZONA",478.313635784766,5.18362253280848,91.0710378445589,331.076709238895,2680.7696649296,440.066752019617,1973.16611357228,267.536799337705
"991",2018,"ARKANSAS",551.991300550946,7.42862364916788,52.6790208034202,416.094049857833,2923.31528667207,639.357340622576,2043.09425230157,240.863693747917
"992",2018,"CALIFORNIA",447.823027621392,4.40044418304169,137.472222581209,266.715675652314,2382.48618199648,416.546350788911,1573.19280190061,392.747029306964
"993",2018,"COLORADO",415.85075960058,3.88741957979215,69.0615516612382,268.071721668788,2786.90775542266,392.855084277258,1995.99590437486,398.056766770546
"994",2018,"CONNECTICUT",207.436185592548,2.32319570964532,61.4107396019498,120.190390086952,1680.95805232229,222.466981930856,1251.83861347202,206.652456919415
"995",2018,"DELAWARE",423.6065804289,4.96292796206669,89.5394919822865,294.156876084994,2324.40798990044,326.519302170971,1845.27865289592,152.610034833551
"996",2018,"DISTRICT OF COLUMBIA",995.935682712772,22.7772597532938,343.794264401278,565.303115502061,4373.80330412624,254.535877743058,3750.13346050637,369.133965876818
"997",2018,"FLORIDA",385.19489636516,5.20536051739876,79.3268129731165,260.998269471604,2282.91257621703,337.708117743401,1751.84325992021,193.361198553419
"998",2018,"GEORGIA",332.993386613058,6.26136098164945,80.3895374592296,220.349247403886,2597.28304715929,437.081857514945,1921.22207241587,238.979117228468
"999",2018,"HAWAII",248.64641873831,2.53433495882762,66.5966908625257,135.516522103977,2870.27513725888,396.41222647662,2076.18351682622,397.679393956033
"1000",2018,"IDAHO",227.00201192035,2.01727824141973,10.8508066536484,168.950090902163,1465.17526372963,282.856825892007,1070.73898706878,111.579450768846
"1001",2018,"ILLINOIS",431.477271608017,7.47175435666522,119.82487278388,255.273162107217,2034.0523452585,321.910443861716,1549.15177335605,162.990128040734
"1002",2018,"INDIANA",416.197025045106,7.24312958067749,97.2782848883011,270.689470620876,2361.25453917668,418.143055727662,1693.45287277139,249.658610677625
"1003",2018,"IOWA",245.004726731609,1.75410967513863,24.617733707091,186.894560841691,1668.8733559948,356.896469381986,1168.79842758657,143.178459026244
"1004",2018,"KANSAS",441.720580798391,4.50327968429183,51.1900808591249,330.619837134142,2677.28113564556,440.187855746821,1962.97087121003,274.122408688707
"1005",2018,"KENTUCKY",212.734067737152,5.48001718143525,55.2195965600566,113.6792173229,1968.79492512766,385.93267751421,1352.81530373771,230.046943875735
"1006",2018,"LOUISIANA",544.727849964708,11.6826910358515,99.9468796105366,387.007876680025,3287.58672049132,673.137263069846,2363.01363207024,251.435825351231
"1007",2018,"MAINE",112.148499257324,1.79318053442757,17.0352150770619,59.9968320477225,1357.81124383968,202.704116245917,1097.05290779167,58.0542198020926
"1008",2018,"MARYLAND",468.66327371226,8.10893376126439,160.788572294785,267.015604567349,2033.25721968161,312.640768607769,1519.76312646064,200.853324613196
"1009",2018,"MASSACHUSETTS",342.397634009276,2.02092391061363,60.4783769853084,244.33044377992,1281.69632014014,205.296521342437,979.788491069398,96.6113077283091
"1010",2018,"MICHIGAN",453.793851625644,5.56880078310896,57.0110009847976,313.481978903442,1667.9020698922,319.564903045211,1172.05297712291,176.284189724081
"1011",2018,"MINNESOTA",223.171504833742,1.91123834895838,53.1915992523792,123.673151878336,2017.82536196291,291.788363681764,1543.27452290105,182.762475380096
"1012",2018,"MISSISSIPPI",280.400573010941,8.31168097420138,63.4319785701136,185.870687949169,2564.60119586731,695.645704382633,1682.14274137457,186.812750110105
"1013",2018,"MISSOURI",503.188458033887,9.93213233070788,84.983730255111,360.582134436613,2653.17581831125,446.209009055951,1882.9484258999,324.018383355403
"1014",2018,"MONTANA",374.204332971758,3.20855047703015,25.0531614657145,293.969430977565,2497.98348157712,307.090587985076,1927.70776299289,263.185130599148
"1015",2018,"NEBRASKA",288.516671364831,2.32093768895805,38.2200956941124,182.462540094027,2091.13393558898,276.090387477265,1560.17071658645,254.872831525267
"1016",2018,"NEVADA",541.129821064648,6.65701728715341,127.274261202903,330.44511058558,2438.21497024775,584.729988742391,1461.18233899905,392.302642506308
"1017",2018,"NEW HAMPSHIRE",174.120568134521,1.58748091687166,25.0765681077942,107.377073911836,1255.36704825199,138.479057236657,1051.75755352422,65.1304374911106
"1018",2018,"NEW JERSEY",208.0817015621,3.21040980993476,71.4372308756112,117.449363081634,1404.90227332935,215.883221904424,1065.12641830517,123.892633119755
"1019",2018,"NEW MEXICO",869.569551811811,8.28778840001613,139.338101380114,654.59929026211,3543.35266457743,787.357822688273,2245.19365837716,510.801183511994
"1020",2018,"NEW YORK",351.245454926866,2.88044951307902,93.3142503339819,221.367514216663,1440.44235152246,159.338156489506,1213.79332770761,67.3108673253441
"1021",2018,"NORTH CAROLINA",379.237976271425,6.01806543502954,78.1552093143552,268.747085012092,2530.13930567079,609.323995016862,1748.9361304388,171.87918021513
"1022",2018,"NORTH DAKOTA",280.699595716258,2.37002672835939,20.7958046693313,205.270575067752,2040.34148285836,358.465949432615,1448.31149543142,233.564037994326
"1023",2018,"OHIO",302.184677610858,5.36669369105187,83.2322767277585,164.346253052795,2231.14318629439,436.907818109728,1615.50911871093,178.726249473735
"1024",2018,"OKLAHOMA",467.314011812586,5.24107043875111,70.9235091723328,332.659541133837,2878.8872768932,682.189934964246,1858.85629314905,337.841048779908
"1025",2018,"OREGON",286.100309751156,1.98937930244736,59.7534689572321,176.893311566559,2907.3951478842,391.619073726668,2117.90119694271,397.874877214826
"1026",2018,"PENNSYLVANIA",306.856034963169,6.14025635603313,77.1252815105066,188.482137813289,1491.38947259934,212.163818330661,1176.50764471444,102.718009554239
"1027",2018,"PUERTO RICO",200.83545295014,19.9990422993828,71.0764085475719,103.563115756898,777.771831270678,171.697568160273,490.054779849353,116.019483261052
"1028",2018,"RHODE ISLAND",219.139991393293,1.51326709637147,42.9389538595404,129.195178352714,1660.90521746121,265.767533800239,1250.33693837693,144.800745284045
"1029",2018,"SOUTH CAROLINA",490.425636124738,7.84364860018393,70.2766074828722,363.982100029419,3029.76499109536,582.650050787594,2162.46970720646,284.645233101303
"1030",2018,"SOUTH DAKOTA",398.066178474651,1.4474707859555,25.2640442219688,301.33614652229,1716.2717596969,281.869633083841,1269.02721571245,165.374910900605
"1031",2018,"TENNESSEE",624.265752249315,7.3626398107455,106.305942279597,468.892927751925,2827.76153563641,489.787099806878,2035.81675651879,302.157679310741
"1032",2018,"TEXAS",417.863264134542,4.6976860669075,100.243252334805,260.822015568074,2405.01938404827,417.182881667108,1740.51033201948,247.326170361679
"1033",2018,"UTAH",234.674591965531,1.93237919222524,38.9955834585523,137.645733489075,2387.55221895869,317.177422702902,1824.1124462008,246.262350054994
"1034",2018,"VERMONT",171.962592946819,1.59668145725923,11.1767702008146,113.364383465405,1283.09321905352,234.233169779929,1008.46400840493,40.3960408686586
"1035",2018,"VIRGINIA",200.224189989245,4.59912807658178,42.3724786553275,118.882124092136,1667.41274056591,183.055270423529,1357.6838752306,126.673594911787
"1036",2018,"WASHINGTON",315.406077208087,3.17624569036906,74.6065453611675,191.626276078321,2985.98834740841,540.575070610498,2072.70880296145,372.704473836468
"1037",2018,"WEST VIRGINIA",309.340031612842,4.12208546003044,20.3655336205416,245.286920494246,1524.40589363542,328.65468194885,1071.08966356676,124.661548119813
"1038",2018,"WISCONSIN",300.259500259266,3.0765053734301,61.0442634917011,196.915032792831,1582.45960531224,246.259016397987,1185.18268161052,151.017907303732
