"","Year","State","Area","Actual","Percentage","ViolentCrime","Murderandnonnegligentmanslaughter","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"2628",2010,"KENTUCKY","O","N",1,1097,"18","421",468,16788,3907,12282,599
"2629",2010,"KENTUCKY","R","Y",0.919,1384,"70","196",675,14515,6577,6787,1151
"2630",2010,"KENTUCKY","R","N",1,1505,"76","213",734,15788,7154,7382,1252
"2631",2010,"LOUISIANA","M","Y",0.979,17520,"460","4318",11860,123646,32645,82758,8243
"2632",2010,"LOUISIANA","M","N",1,17866,"463","4367",12135,126541,33258,84924,8359
"2633",2010,"LOUISIANA","O","Y",0.831,3127,"21","455",2525,17319,5364,11397,558
"2634",2010,"LOUISIANA","O","N",1,3762,"25","547",3038,20837,6454,13712,671
"2635",2010,"LOUISIANA","R","Y",0.958,3119,"21","284",2642,17218,5481,10911,826
"2636",2010,"LOUISIANA","R","N",1,3258,"22","297",2759,17979,5723,11393,863
"2637",2010,"MAINE","M","Y",1,971,"16","336",410,20151,4066,15473,612
"2638",2010,"MAINE","O","Y",1,421,"2","53",248,8263,1580,6519,164
"2639",2010,"MAINE","R","Y",1,229,"6","25",136,4520,1713,2593,214
"2640",2010,"MARYLAND","M","Y",1,30535,"417","10857",18082,164703,34509,112457,17737
"2641",2010,"MARYLAND","O","Y",1,498,"3","121",350,4034,846,3092,96
"2642",2010,"MARYLAND","R","Y",1,587,"10","76",477,4314,1187,2909,218
"2643",2010,"MASSACHUSETTS","M","Y",0.991,30236,"208","6832",21476,151787,37290,103166,11331
"2644",2010,"MASSACHUSETTS","M","N",1,30439,"208","6868",21630,153055,37606,104035,11414
"2645",2010,"MASSACHUSETTS","O","Y",1,113,"2","6",93,848,160,649,39
"2646",2010,"MASSACHUSETTS","R","Y",1,1,"0","0",1,2,1,1,0
"2647",2010,"MICHIGAN","M","Y",0.985,44042,"533","11202",28792,228343,64196,138346,25801
"2648",2010,"MICHIGAN","M","N",1,44410,"535","11284",29034,231532,64890,140589,26053
"2649",2010,"MICHIGAN","O","Y",0.827,1405,"9","126",930,15419,2380,12628,411
"2650",2010,"MICHIGAN","O","N",1,1659,"11","148",1098,18378,2826,15061,491
"2651",2010,"MICHIGAN","R","Y",0.946,2263,"20","58",1509,17310,5822,10722,766
"2652",2010,"MICHIGAN","R","N",1,2391,"21","61",1595,18291,6152,11330,809
"2653",2010,"MINNESOTA","M","Y",0.996,NA,"89","3288",5816,112030,19286,85447,7297
"2654",2010,"MINNESOTA","M","N",1,NA,"89","3294",5830,112526,19352,85856,7318
"2655",2010,"MINNESOTA","O","Y",0.996,NA,"3","70",842,13670,2076,11009,585
"2656",2010,"MINNESOTA","O","N",1,NA,"3","70",845,13724,2084,11053,587
"2657",2010,"MINNESOTA","R","Y",0.982,NA,"4","24",548,9997,2925,6402,670
"2658",2010,"MINNESOTA","R","N",1,NA,"4","24",558,10181,2979,6520,682
"2659",2010,"MISSISSIPPI","M","Y",0.898,3693,"83","1665",1517,43229,13289,26685,3255
"2660",2010,"MISSISSIPPI","M","N",1,3898,"89","1706",1637,46144,14194,28488,3462
"2661",2010,"MISSISSIPPI","O","Y",0.857,1977,"50","649",1073,23184,8073,14229,882
"2662",2010,"MISSISSIPPI","O","N",1,2308,"58","758",1253,27065,9424,16611,1030
"2663",2010,"MISSISSIPPI","R","Y",0.607,1091,"37","191",728,9326,4143,4656,527
"2664",2010,"MISSISSIPPI","R","N",1,1797,"61","315",1199,15365,6826,7671,868
"2665",2010,"MISSOURI","M","Y",0.999,22830,"353","5837",15451,164192,35093,114672,14427
"2666",2010,"MISSOURI","M","N",1,22835,"353","5838",15455,164263,35106,114725,14432
"2667",2010,"MISSOURI","O","Y",0.984,2475,"22","245",2069,24153,4594,18743,816
"2668",2010,"MISSOURI","O","N",1,2515,"22","249",2103,24554,4670,19054,830
"2669",2010,"MISSOURI","R","Y",0.992,1887,"45","45",1696,11505,4233,6489,783
"2670",2010,"MISSOURI","R","N",1,1902,"45","45",1710,11597,4267,6541,789
"2671",2010,"MONTANA","M","Y",1,787,"8","97",616,12170,1711,9758,701
"2672",2010,"MONTANA","O","Y",0.985,945,"8","41",745,7107,955,5731,421
"2673",2010,"MONTANA","O","N",1,959,"8","42",756,7213,969,5817,427
"2674",2010,"MONTANA","R","Y",0.982,930,"10","18",802,5683,957,4335,391
"2675",2010,"MONTANA","R","N",1,947,"10","18",817,5786,974,4414,398
"2676",2010,"NEBRASKA","M","Y",0.981,3920,"40","945",2522,33263,5491,24844,2928
"2677",2010,"NEBRASKA","M","N",1,3944,"40","946",2543,33561,5560,25052,2949
"2678",2010,"NEBRASKA","O","Y",0.942,837,"9","67",565,11230,1784,9002,444
"2679",2010,"NEBRASKA","O","N",1,889,"10","71",600,11924,1894,9559,471
"2680",2010,"NEBRASKA","R","Y",0.799,216,"3","6",168,2666,697,1814,155
"2681",2010,"NEBRASKA","R","N",1,271,"4","8",210,3336,872,2270,194
"2682",2010,"NEVADA","M","Y",1,16860,"149","5215",10612,69956,20645,39512,9799
"2683",2010,"NEVADA","O","Y",1,250,"0","27",195,1512,448,974,90
"2684",2010,"NEVADA","R","Y",1,731,"9","56",613,3464,1133,2035,296
"2685",2010,"NEW HAMPSHIRE","M","Y",0.917,1426,"9","327",864,16408,3144,12660,604
"2686",2010,"NEW HAMPSHIRE","M","N",1,1490,"9","339",904,17349,3309,13402,638
"2687",2010,"NEW HAMPSHIRE","O","Y",0.897,592,"4","99",345,9966,1791,7891,284
"2688",2010,"NEW HAMPSHIRE","O","N",1,660,"4","110",385,11111,1997,8797,317
"2689",2010,"NEW HAMPSHIRE","R","Y",0.03,15,"0","1",11,91,9,80,2
"2690",2010,"NEW HAMPSHIRE","R","N",1,48,"0","2",33,322,135,174,13
"2691",2010,"NEW JERSEY","M","Y",1,27055,"371","11818",13885,183042,38732,128754,15556
"2692",2010,"NEW MEXICO","M","Y",0.997,8012,"74","1303",6035,49468,13823,31439,4206
"2693",2010,"NEW MEXICO","M","N",1,8034,"74","1304",6055,49602,13855,31532,4215
"2694",2010,"NEW MEXICO","O","Y",0.976,3150,"49","262",2588,16592,4931,10962,699
"2695",2010,"NEW MEXICO","O","N",1,3226,"50","268",2651,16993,5050,11227,716
"2696",2010,"NEW MEXICO","R","Y",0.946,820,"17","40",668,3924,1996,1629,299
"2697",2010,"NEW MEXICO","R","N",1,866,"18","42",706,4147,2109,1722,316
"2698",2010,"NEW YORK","M","Y",0.996,73208,"842","28113",41841,343968,57773,266598,19597
"2699",2010,"NEW YORK","M","N",1,73319,"843","28153",41906,345218,57967,267615,19636
"2700",2010,"NEW YORK","O","Y",0.976,1527,"15","232",1111,16774,3143,13294,337
"2701",2010,"NEW YORK","O","N",1,1564,"15","238",1138,17185,3220,13620,345
"2702",2010,"NEW YORK","R","Y",1,1094,"8","82",823,13758,3786,9520,452
"2703",2010,"NORTH CAROLINA","M","Y",0.976,24673,"314","7575",15343,232547,68270,150510,13767
"2704",2010,"NORTH CAROLINA","M","N",1,25045,"319","7648",15611,237265,69684,153567,14014
"2705",2010,"NORTH CAROLINA","O","Y",0.902,4523,"64","1201",3045,41005,11567,27920,1518
"2706",2010,"NORTH CAROLINA","O","N",1,5002,"71","1327",3368,45356,12796,30882,1678
"2707",2010,"NORTH CAROLINA","R","Y",0.941,4337,"81","598",3366,43400,19027,21908,2465
"2708",2010,"NORTH CAROLINA","R","N",1,4606,"86","635",3575,46098,20210,23270,2618
"2709",2010,"NORTH DAKOTA","M","Y",1,746,"3","64",552,7191,1117,5657,417
"2710",2010,"NORTH DAKOTA","O","Y",0.942,642,"4","23",533,3365,553,2511,301
"2711",2010,"NORTH DAKOTA","O","N",1,681,"4","24",566,3573,587,2666,320
"2712",2010,"NORTH DAKOTA","R","Y",0.973,83,"3","2",56,1101,255,727,119
"2713",2010,"NORTH DAKOTA","R","N",1,86,"3","2",58,1131,262,747,122
"2714",2010,"OHIO","M","Y",0.953,32775,"443","15572",13645,309593,90562,200027,19004
"2715",2010,"OHIO","M","N",1,33470,"445","15835",13973,321443,93031,208990,19422
"2716",2010,"OHIO","O","Y",0.812,1376,"14","415",691,28006,5777,21569,660
"2717",2010,"OHIO","O","N",1,1694,"17","511",851,34497,7116,26568,813
"2718",2010,"OHIO","R","Y",0.912,1096,"13","121",810,16821,5814,10202,805
"2719",2010,"OHIO","R","N",1,1202,"14","133",888,18441,6374,11184,883
"2720",2010,"OKLAHOMA","M","Y",1,13598,"145","2964",9455,92843,27301,57313,8229
"2721",2010,"OKLAHOMA","O","Y",0.993,3235,"32","341",2580,27021,7010,18743,1268
"2722",2010,"OKLAHOMA","O","N",1,3259,"32","344",2599,27225,7063,18884,1278
"2723",2010,"OKLAHOMA","R","Y",1,1130,"18","29",951,8058,3112,4263,683
"2724",2010,"OREGON","M","Y",0.964,7960,"59","2127",4830,91148,14508,68989,7651
"2725",2010,"OREGON","M","N",1,8138,"61","2157",4950,93185,14920,70469,7796
"2726",2010,"OREGON","O","Y",0.867,891,"11","167",567,13419,2389,10497,533
"2727",2010,"OREGON","O","N",1,1028,"13","193",654,15481,2756,12110,615
"2728",2010,"OREGON","R","Y",0.75,367,"13","30",267,5072,1471,3225,376
"2729",2010,"OREGON","R","N",1,489,"17","40",356,6762,1961,4300,501
"2730",2010,"PENNSYLVANIA","M","Y",0.993,42240,"601","15878",22993,241670,46958,179314,15398
"2731",2010,"PENNSYLVANIA","M","N",1,42396,"601","15919",23099,243093,47187,180455,15451
"2732",2010,"PENNSYLVANIA","O","Y",0.967,2294,"20","285",1791,18609,3536,14520,553
"2733",2010,"PENNSYLVANIA","O","N",1,2373,"21","295",1852,19241,3656,15013,572
"2734",2010,"PENNSYLVANIA","R","Y",1,1745,"35","148",1129,13689,4328,8715,646
"2735",2010,"RHODE ISLAND","M","Y",1,2696,"28","780",1592,26831,6121,18367,2343
"2736",2010,"RHODE ISLAND","R","Y",1,5,"1","0",4,79,0,23,56
"2737",2010,"SOUTH CAROLINA","M","Y",0.999,20477,"197","3920",15205,137670,33747,93517,10406
"2738",2010,"SOUTH CAROLINA","M","N",1,20503,"197","3924",15226,137869,33784,93669,10416
"2739",2010,"SOUTH CAROLINA","O","Y",0.977,2868,"20","527",2203,15111,3738,10766,607
"2740",2010,"SOUTH CAROLINA","O","N",1,2934,"20","539",2254,15463,3825,11017,621
"2741",2010,"SOUTH CAROLINA","R","Y",1,4211,"63","519",3440,27075,8547,16368,2160
"2742",2010,"SOUTH DAKOTA","M","Y",0.969,1071,"7","120",722,9286,1953,6904,429
"2743",2010,"SOUTH DAKOTA","M","N",1,1086,"7","120",734,9443,1988,7019,436
"2744",2010,"SOUTH DAKOTA","O","Y",0.897,840,"7","25",686,4076,746,3068,262
"2745",2010,"SOUTH DAKOTA","O","N",1,936,"8","28",764,4542,831,3419,292
"2746",2010,"SOUTH DAKOTA","R","Y",0.791,130,"6","5",96,867,286,528,53
"2747",2010,"SOUTH DAKOTA","R","N",1,164,"8","6",121,1097,362,668,67
"2748",2010,"TENNESSEE","M","Y",1,32181,"286","7715",22417,180615,48939,119713,11963
"2749",2010,"TENNESSEE","O","Y",1,3681,"27","486",2965,27889,6527,20222,1140
"2750",2010,"TENNESSEE","R","Y",1,3059,"44","165",2678,23628,8769,13127,1732
"2751",2010,"TEXAS","M","Y",0.998,103798,"1148","31949",64014,877796,206229,606955,64612
"2752",2010,"TEXAS","M","N",1,103914,"1149","31976",64091,879209,206519,607994,64696
"2753",2010,"TEXAS","O","Y",0.994,6040,"35","694",4796,47412,12370,33335,1707
"2754",2010,"TEXAS","O","N",1,6060,"35","695",4813,47559,12415,33436,1708
"2755",2010,"TEXAS","R","Y",0.998,3250,"65","172",2607,24421,9641,13165,1615
"2756",2010,"TEXAS","R","N",1,3257,"65","172",2613,24478,9663,13196,1619
"2757",2010,"UTAH","M","Y",0.999,5438,"46","1246",3289,81528,13644,62207,5677
"2758",2010,"UTAH","M","N",1,5438,"46","1246",3289,81540,13646,62216,5678
"2759",2010,"UTAH","O","Y",0.882,246,"5","17",169,3746,672,2927,147
"2760",2010,"UTAH","O","N",1,279,"6","19",192,4247,762,3318,167
"2761",2010,"UTAH","R","Y",0.883,144,"1","3",114,1849,538,1219,92
"2762",2010,"UTAH","R","N",1,162,"1","3",129,2093,609,1380,104
"2763",2010,"VERMONT","M","Y",1,312,"2","39",222,5926,1055,4696,175
"2764",2010,"VERMONT","O","Y",0.967,338,"0","32",262,4902,951,3836,115
"2765",2010,"VERMONT","O","N",1,349,"0","33",271,5067,983,3965,119
"2766",2010,"VERMONT","R","Y",0.981,151,"5","2",107,3224,1302,1778,144
"2767",2010,"VERMONT","R","N",1,154,"5","2",109,3288,1328,1813,147
"2768",2010,"VIRGINIA","M","Y",1,15474,"315","5395",8465,167152,26536,131063,9553
"2769",2010,"VIRGINIA","O","Y",1,624,"14","144",383,8018,1155,6624,239
"2770",2010,"VIRGINIA","R","Y",1,989,"40","118",681,11026,2938,7332,756
"2771",2010,"WASHINGTON","M","Y",0.999,19171,"134","5626",11188,221822,47788,150317,23717
"2772",2010,"WASHINGTON","M","N",1,19173,"134","5627",11189,221862,47795,150346,23721
"2773",2010,"WASHINGTON","O","Y",0.982,1247,"4","215",811,16829,3625,12113,1091
"2774",2010,"WASHINGTON","O","N",1,1270,"4","219",826,17139,3692,12336,1111
"2775",2010,"WASHINGTON","R","Y",1,658,"14","83",443,10252,3677,5678,897
"2776",2010,"WEST VIRGINIA","M","Y",0.925,3342,"30","556",2543,24407,6275,16713,1419
"2777",2010,"WEST VIRGINIA","M","N",1,3566,"32","581",2726,26450,6725,18203,1522
"2778",2010,"WEST VIRGINIA","O","Y",0.78,727,"9","114",565,5497,1125,4203,169
"2779",2010,"WEST VIRGINIA","O","N",1,932,"12","146",724,7043,1441,5385,217
"2780",2010,"WEST VIRGINIA","R","Y",0.927,1235,"17","94",1053,7419,2400,4443,576
"2781",2010,"WEST VIRGINIA","R","N",1,1332,"18","101",1136,8007,2590,4795,622
"2782",2010,"WISCONSIN","M","Y",0.999,12205,"139","4389",6770,112702,20423,85114,7165
"2783",2010,"WISCONSIN","M","N",1,12205,"139","4389",6770,112705,20423,85117,7165
"2784",2010,"WISCONSIN","O","Y",0.974,1141,"7","91",897,18939,2621,15890,428
"2785",2010,"WISCONSIN","O","N",1,1171,"7","93",921,19436,2690,16307,439
"2786",2010,"WISCONSIN","R","Y",0.988,757,"9","22",598,10341,3410,6404,527
"2787",2010,"WISCONSIN","R","N",1,766,"9","22",605,10471,3453,6484,534
"2788",2010,"WYOMING","M","Y",1,328,"3","47",227,5637,849,4534,254
"2789",2010,"WYOMING","O","Y",0.981,578,"4","20",467,6456,895,5322,239
"2790",2010,"WYOMING","O","N",1,589,"4","20",476,6581,912,5425,244
"2791",2010,"WYOMING","R","Y",1,187,"1","9",153,1656,388,1175,93
"2792",2011,"ALABAMA","M","Y",0.978,15393,"252","4345",9815,131484,39276,83753,8455
"2793",2011,"ALABAMA","M","N",1,15575,"254","4375",9948,133029,39846,84632,8551
"2794",2011,"ALABAMA","O","Y",0.984,3199,"31","461",2466,28863,7122,20324,1417
"2795",2011,"ALABAMA","O","N",1,3228,"31","464",2489,29048,7188,20436,1424
"2796",2011,"ALABAMA","R","Y",0.978,1341,"16","69",1130,10870,3994,6204,672
"2797",2011,"ALABAMA","R","N",1,1371,"16","71",1155,11113,4083,6343,687
"2798",2011,"ALASKA","M","Y",1,2646,"15","507",1818,11664,1304,9626,734
"2799",2011,"ALASKA","O","Y",0.939,678,"2","41",560,3639,426,2976,237
"2800",2011,"ALASKA","O","N",1,722,"2","44",596,3876,454,3170,252
"2801",2011,"ALASKA","R","Y",1,1015,"12","25",944,3488,1068,2063,357
"2802",2011,"ARIZONA","M","Y",0.995,22804,"331","6980",13862,215453,50478,146557,18418
"2803",2011,"ARIZONA","M","N",1,22877,"332","6996",13912,216378,50678,147233,18467
"2804",2011,"ARIZONA","O","Y",0.886,2392,"58","96",1739,9869,2732,6135,1002
"2805",2011,"ARIZONA","O","N",1,2742,"65","108",1963,11140,3084,6925,1131
"2806",2011,"ARIZONA","R","Y",0.981,680,"8","23",628,2850,1145,1478,227
"2807",2011,"ARIZONA","R","N",1,692,"8","23",640,2904,1167,1506,231
"2808",2011,"ARKANSAS","M","Y",0.958,10344,"112","2020",7361,74609,22110,48309,4190
"2809",2011,"ARKANSAS","M","N",1,10597,"114","2037",7571,76149,22676,49174,4299
"2810",2011,"ARKANSAS","O","Y",0.965,2326,"32","320",1769,21995,7421,13877,697
"2811",2011,"ARKANSAS","O","N",1,2410,"33","332",1833,22792,7690,14380,722
"2812",2011,"ARKANSAS","R","Y",0.929,1043,"14","55",857,10549,3814,6000,735
"2813",2011,"ARKANSAS","R","N",1,1122,"15","59",922,11354,4105,6458,791
"2814",2011,"CALIFORNIA","M","Y",0.999,151568,"1757","53902",88539,954328,224122,585150,145056
"2815",2011,"CALIFORNIA","M","N",1,151642,"1757","53926",88585,954893,224257,585505,145131
"2816",2011,"CALIFORNIA","O","Y",1,1503,"6","210",1171,9841,2598,6538,705
"2817",2011,"CALIFORNIA","R","Y",1,1799,"29","156",1441,9167,3235,4920,1012
"2818",2011,"COLORADO","M","Y",0.988,14918,"132","3211",9533,119439,23321,85624,10494
"2819",2011,"COLORADO","M","N",1,15045,"132","3229",9622,120630,23529,86519,10582
"2820",2011,"COLORADO","O","Y",0.904,835,"8","59",614,8868,1337,7248,283
"2821",2011,"COLORADO","O","N",1,923,"9","65",679,9806,1478,8015,313
"2822",2011,"COLORADO","R","Y",0.84,349,"7","10",293,2457,639,1690,128
"2823",2011,"COLORADO","R","N",1,415,"8","12",349,2925,761,2012,152
"2824",2011,"CONNECTICUT","M","Y",1,9235,"123","3581",4927,70282,13775,50161,6346
"2825",2011,"CONNECTICUT","O","Y",1,217,"1","45",137,2880,488,2274,118
"2826",2011,"CONNECTICUT","R","Y",1,315,"4","51",212,4447,1416,2783,248
"2827",2011,"DELAWARE","M","Y",1,4120,"37","1337",2531,23654,5280,17075,1299
"2828",2011,"DELAWARE","O","Y",1,329,"0","100",201,2772,580,2142,50
"2829",2011,"DELAWARE","R","Y",1,626,"4","101",475,4513,1671,2661,181
"2830",2011,"DISTRICT OF COLUMBIA","M","Y",1,7429,"108","4093",3055,29636,3850,21330,4456
"2831",2011,"FLORIDA","M","Y",0.999,93488,"938","25088",62486,641973,160797,442693,38483
"2832",2011,"FLORIDA","M","N",1,93499,"938","25092",62493,642066,160818,442760,38488
"2833",2011,"FLORIDA","O","Y",0.987,1374,"10","233",1049,8449,2184,5978,287
"2834",2011,"FLORIDA","O","N",1,1391,"10","236",1062,8557,2212,6054,291
"2835",2011,"FLORIDA","R","Y",1,3309,"36","294",2764,20577,7141,12594,842
"2836",2011,"GEORGIA","M","Y",0.994,30696,"477","11046",17460,293471,78801,187750,26920
"2837",2011,"GEORGIA","M","N",1,30861,"479","11102",17559,295307,79227,189019,27061
"2838",2011,"GEORGIA","O","Y",0.865,3034,"30","736",2093,29100,7180,21089,831
"2839",2011,"GEORGIA","O","N",1,3506,"35","850",2419,33624,8298,24366,960
"2840",2011,"GEORGIA","R","Y",0.952,2158,"38","187",1809,25715,7739,16592,1384
"2841",2011,"GEORGIA","R","N",1,2267,"40","196",1901,27021,8132,17435,1454
"2842",2011,"HAWAII","M","Y",1,2469,"17","890",1334,29758,5215,21269,3274
"2843",2011,"HAWAII","R","Y",0.165,244,"0","25",185,2659,790,1719,150
"2844",2011,"HAWAII","R","N",1,1480,"0","152",1122,16131,4793,10428,910
"2845",2011,"IDAHO","M","Y",0.999,2231,"20","151",1764,23711,4765,18039,907
"2846",2011,"IDAHO","M","N",1,2232,"20","151",1765,23722,4767,18048,907
"2847",2011,"IDAHO","O","Y",0.994,591,"10","27",464,5872,1154,4486,232
"2848",2011,"IDAHO","O","N",1,595,"10","27",467,5907,1161,4513,233
"2849",2011,"IDAHO","R","Y",1,357,"6","6",297,3158,992,1973,193
"2850",2011,"ILLINOIS","M","Y",0.936,49258,"670","19439",26200,294897,65767,201983,27147
"2851",2011,"ILLINOIS","M","N",1,50871,"687","19887",27173,310391,68799,213754,27838
"2852",2011,"ILLINOIS","O","Y",0.703,2489,"16","237",1917,19494,4398,14641,455
"2853",2011,"ILLINOIS","O","N",1,3543,"23","337",2729,27748,6260,20840,648
"2854",2011,"ILLINOIS","R","Y",0.914,761,"10","27",605,7205,2455,4491,259
"2855",2011,"ILLINOIS","R","N",1,833,"11","30",662,7886,2687,4916,283
"2856",2011,"INDIANA","M","Y",0.895,18664,"255","6187",10861,163652,40866,110120,12666
"2857",2011,"INDIANA","M","N",1,19389,"265","6312",11372,173726,43199,117207,13320
"2858",2011,"INDIANA","O","Y",0.839,848,"22","207",502,16830,3093,12966,771
"2859",2011,"INDIANA","O","N",1,1011,"26","247",599,20067,3688,15460,919
"2860",2011,"INDIANA","R","Y",0.775,950,"16","325",471,9500,2839,6214,447
"2861",2011,"INDIANA","R","N",1,1226,"21","419",608,12262,3664,8021,577
"2862",2011,"IOWA","M","Y",0.999,5317,"29","696",3983,49402,11370,35188,2844
"2863",2011,"IOWA","M","N",1,5322,"29","696",3987,49450,11379,35225,2846
"2864",2011,"IOWA","O","Y",0.92,1666,"8","106",1397,15499,3734,11067,698
"2865",2011,"IOWA","O","N",1,1810,"9","115",1518,16844,4058,12027,759
"2866",2011,"IOWA","R","Y",0.852,592,"7","12",525,4316,1672,2362,282
"2867",2011,"IOWA","R","N",1,694,"8","14",616,5067,1963,2773,331
"2868",2011,"KANSAS","M","Y",0.992,7627,"91","1296",5476,64037,13043,45437,5557
"2869",2011,"KANSAS","M","N",1,7665,"91","1300",5505,64390,13103,45707,5580
"2870",2011,"KANSAS","O","Y",0.967,1850,"13","139",1468,18900,3987,14132,781
"2871",2011,"KANSAS","O","N",1,1913,"13","144",1518,19550,4124,14618,808
"2872",2011,"KANSAS","R","Y",0.947,554,"6","14",460,4262,1480,2508,274
"2873",2011,"KANSAS","R","N",1,584,"6","15",485,4498,1562,2647,289
"2874",2011,"KENTUCKY","M","Y",0.995,7887,"85","3040",3984,83613,20924,58015,4674
"2875",2011,"KENTUCKY","M","N",1,7924,"85","3055",4000,84118,21045,58375,4698
"2876",2011,"KENTUCKY","O","Y",0.969,999,"11","382",422,17022,3916,12447,659
"2877",2011,"KENTUCKY","O","N",1,1030,"11","394",435,17558,4039,12839,680
"2878",2011,"KENTUCKY","R","Y",0.949,1378,"54","232",628,15837,7091,7517,1229
"2879",2011,"KENTUCKY","R","N",1,1452,"57","244",662,16682,7469,7918,1295
"2880",2011,"LOUISIANA","M","Y",0.985,18397,"437","4488",12562,127086,33626,85844,7616
"2881",2011,"LOUISIANA","M","N",1,18682,"440","4527",12790,129355,34068,87599,7688
"2882",2011,"LOUISIANA","O","Y",0.838,2879,"31","384",2355,17602,5333,11811,458
"2883",2011,"LOUISIANA","O","N",1,3436,"37","458",2811,21009,6365,14097,547
"2884",2011,"LOUISIANA","R","Y",0.981,3226,"35","249",2733,18040,5778,11390,872
"2885",2011,"LOUISIANA","R","N",1,3288,"36","254",2785,18380,5887,11605,888
"2886",2011,"MAINE","M","Y",1,961,"16","293",459,20759,4679,15425,655
"2887",2011,"MAINE","O","Y",1,433,"7","65",223,8483,1650,6647,186
"2888",2011,"MAINE","R","Y",1,242,"3","11",166,4567,1525,2805,237
"2889",2011,"MARYLAND","M","Y",1,27808,"391","10174",16104,157597,33417,108437,15743
"2890",2011,"MARYLAND","O","Y",1,457,"0","87",346,3952,784,3097,71
"2891",2011,"MARYLAND","R","Y",1,532,"7","82",412,5150,1583,3313,254
"2892",2011,"MASSACHUSETTS","M","Y",0.974,27632,"183","6665",19194,144601,35541,98532,10528
"2893",2011,"MASSACHUSETTS","M","N",1,28158,"185","6762",19584,147980,36376,100857,10747
"2894",2011,"MASSACHUSETTS","O","Y",1,57,"0","5",51,810,157,614,39
"2895",2011,"MASSACHUSETTS","R","Y",1,4,"0","1",3,0,0,0,0
"2896",2011,"MICHIGAN","M","Y",0.986,39968,"577","10134",26036,219831,62405,133328,24098
"2897",2011,"MICHIGAN","M","N",1,40295,"577","10207",26252,222823,63065,135429,24329
"2898",2011,"MICHIGAN","O","Y",0.827,1217,"6","104",766,14185,2090,11701,394
"2899",2011,"MICHIGAN","O","N",1,1438,"7","123",902,16858,2465,13921,472
"2900",2011,"MICHIGAN","R","Y",0.924,2078,"27","58",1363,16901,5603,10656,642
"2901",2011,"MICHIGAN","R","N",1,2250,"29","63",1476,18298,6066,11537,695
"2902",2011,"MINNESOTA","M","Y",0.997,NA,"62","3251",5317,111479,20563,84086,6830
"2903",2011,"MINNESOTA","M","N",1,NA,"62","3256",5328,111842,20613,84384,6845
"2904",2011,"MINNESOTA","O","Y",0.973,NA,"4","105",891,14558,2317,11594,647
"2905",2011,"MINNESOTA","O","N",1,NA,"4","108",916,14969,2382,11922,665
"2906",2011,"MINNESOTA","R","Y",0.992,NA,"8","22",453,9374,2706,6002,666
"2907",2011,"MINNESOTA","R","N",1,NA,"8","22",457,9453,2729,6052,672
